@ HyperIMU - ianovir
@ Date:Sun Aug 20 10:00:50 GMT+03:00 2023, Sampling Rate:25ms

timestamp,bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
1692514850091,0.15405001,-0.43995002,10.02105,0.157025,-0.3559875,-0.2748625
1692514850128,-0.025050001,-0.19605,9.682051,-0.1802625,-0.2778875,0.227975
1692514850157,-0.03195,-0.186,9.76095,-0.598125,-0.13915,1.4001625
1692514850182,0.052950002,-0.27495003,10.041,-0.598125,-0.13915,1.4001625
1692514850225,0.201,-0.43800002,10.110001,-0.73768747,0.1343375,5.10125
1692514850258,0.048,-0.34695002,9.93,-0.75295,0.2739,9.49135
1692514850286,0.36195,-0.615,9.5140505,-0.7348,0.29535,11.907775
1692514850307,0.32595003,-0.53595,9.696,-0.68145,0.26345,12.9915495
1692514850332,0.30900002,-0.58395004,9.67905,-0.6084375,0.197175,12.5972
1692514850358,0.20400001,-0.294,9.564,-0.480425,0.0358875,10.128938
1692514850383,-0.07305,-0.27705002,9.804001,-0.4321625,-0.0378125,8.6361
1692514850414,0.22500001,-0.45705003,9.700951,-0.3861,-0.0848375,7.0637875
1692514850440,0.711,-0.69900006,9.67905,-0.2827,-0.0837375,4.436575
1692514850467,0.82905006,-0.79200006,9.682051,-0.23815,-0.0774125,3.5006125
1692514850495,0.546,-0.58095,9.567,-0.215875,-0.1035375,2.8967125
1692514850523,-0.13305001,-0.08805001,9.592951,-0.218625,-0.2061125,2.029775
1692514850550,-0.17295001,-0.23400001,10.002001,-0.204325,-0.2211,1.617
1692514850577,-0.054,-0.36105,10.491,-0.16115,-0.185625,1.2577125
1692514850607,0.079050004,-0.39705002,10.32495,-0.04015,-0.017324999,0.7161
1692514850633,0.33495003,-0.42795002,9.717,0.0116875,0.0858,0.3425125
1692514850660,0.35895002,-0.47400004,9.62205,0.011825,0.083325,0.30621248
1692514850689,0.27795002,-0.35895002,9.556951,0.0064625,0.0548625,0.372075
1692514850715,0.060000002,-0.12195001,9.483001,-0.006325,-0.0199375,0.419375
1692514850743,0.12195001,-0.22500001,9.705001,-0.0061875,-0.0375375,0.3034625
1692514850772,0.094050005,-0.19800001,9.721951,0.0279125,-0.0215875,0.120725
1692514850800,0.112950005,-0.31305,9.80595,0.0499125,-0.0066,0.131725
1692514850829,0.10305001,-0.37605003,9.93,0.0622875,0.0033,0.17325
1692514850856,0.27795002,-0.47805002,9.98295,0.0510125,0.0100375,0.1689875
1692514850885,0.15105,-0.354,9.889951,0.0331375,0.0122375,0.06875
1692514850912,0.039,-0.273,9.889951,0.015262499,0.01705,-0.0966625
1692514850941,0.094050005,-0.22005,9.77505,-0.0089375,0.0154,-0.373175
1692514850966,0.06705,-0.17895001,9.765,-0.007425,0.01925,-0.381425
1692514850994,0.702,-0.84195006,9.95895,0.0132,0.0385,-0.2718375
1692514851021,-0.48495004,-0.12705001,10.27305,0.0158125,0.03575,-0.2102375
1692514851052,0.216,-0.51195,9.98595,-0.005225,0.011275,0.0155375
1692514851078,0.393,-0.531,9.897,-0.005225,0.011275,0.0155375
1692514851105,-0.00795,-0.21795002,9.186001,-0.02365,0.0149875,0.0823625
1692514851155,-0.102000006,-0.10305001,9.448951,-0.02805,-2.75E-4,0.076175
1692514851189,-0.102000006,-0.10305001,9.448951,-0.02805,-2.75E-4,0.076175
1692514851239,-0.102000006,-0.10305001,9.448951,-0.02805,-2.75E-4,0.076175
1692514851278,-0.102000006,-0.10305001,9.448951,-0.02805,-2.75E-4,0.076175
1692514851316,-0.171,-0.31095,9.901951,0.01265,0.04455,-0.0424875
1692514851348,-0.171,-0.31095,9.901951,0.01265,0.04455,-0.0424875
1692514851369,-0.171,-0.31095,9.901951,0.01265,0.04455,-0.0424875
1692514851393,-0.171,-0.31095,9.901951,0.01265,0.04455,-0.0424875
1692514851416,-0.075,-0.26295,9.729,-0.0345125,0.0048125,0.3496625
1692514851441,-0.042000003,-0.30600002,9.75105,-0.0114124995,0.0165,0.4120875
1692514851471,0.015000001,-0.29205,9.8539505,-0.0114124995,0.0165,0.4120875
1692514851497,0.097950004,-0.32505003,9.8869505,0.0275,0.0312125,0.0790625
1692514851535,-0.312,-0.186,9.97605,0.0259875,0.0204875,-0.0078375
1692514851573,-0.10605001,-0.37800002,10.213051,0.0213125,0.0204875,-0.26895
1692514851620,-0.42000002,-0.186,10.05,0.0191125,0.0515625,-0.2154625
1692514851657,-0.12105001,-0.49305,10.660951,0.0193875,0.056925,-0.154
1692514851698,-0.015000001,-0.34905002,9.772051,0.0026125,0.073425,-0.4866125
1692514851734,-0.010950001,-0.34905002,9.82995,-0.014025,0.0556875,-0.549725
1692514851769,-0.18495001,-0.19395001,9.957001,-0.025024999,0.0042625,-0.428725
1692514851802,0.11505,-0.31095,9.65295,-0.0089375,-0.0229625,-0.2534125
1692514851837,0.120000005,-0.34695002,9.448951,0.0075625,-0.0308,-0.2473625
1692514851847,0.19395001,-0.31095,9.35595,0.0075625,-0.0308,-0.2473625
1692514851861,0.094050005,-0.39495003,9.526051,0.0105875,-0.037125,-0.2717
1692514851877,-0.066,-0.30405003,9.739051,0.006875,-0.0477125,-0.278025
1692514851926,0.13905,-0.53295004,10.110001,-0.0072875,-0.0539,-0.2501125
1692514851944,0.063,-0.37305,9.847051,-0.013062499,-0.0438625,-0.192225
1692514851973,0.108,-0.24900001,9.226951,-0.026124999,-0.039875,0.0787875
1692514851999,0.08400001,-0.28905,9.67905,-0.0235125,-0.0455125,0.161425
1692514852029,0.14205001,-0.38505003,10.012051,-0.01045,-0.04675,0.1329625
1692514852053,0.14205001,-0.32805002,9.792001,0.005225,-0.043725,0.0319
1692514852081,0.15795001,-0.25605002,9.78195,0.014025,-0.0435875,-0.041249998
1692514852107,0.29505002,-0.22905001,9.837001,0.0125124995,-0.0493625,0.05335
1692514852134,0.25905,-0.22905001,9.93,0.0246125,-0.062975,0.2206875
1692514852162,0.20400001,-0.12705001,9.769951,0.0336875,-0.0688875,0.2253625
1692514852188,0.19695,-0.105000004,9.744,0.0408375,-0.07315,0.2014375
1692514852216,0.072000004,-0.01905,9.99495,0.0565125,-0.06545,0.055825
1692514852245,0.24000001,-0.00705,9.741,0.066,-0.051975,-0.042625
1692514852273,0.063,0.09,9.58605,0.085525,-0.0169125,-0.1486375
1692514852302,-0.025050001,0.19095,9.46395,0.0955625,-0.0033,-0.1560625
1692514852328,-0.33105,0.37995002,9.81795,0.1057375,0.0059125,-0.1687125
1692514852356,-0.19005,0.33,9.81105,0.1370875,0.0385,-0.34925
1692514852385,-0.042000003,0.43305,9.22395,0.159775,0.0713625,-0.519475
1692514852414,-0.11595,0.49500003,8.908051,0.181225,0.1043625,-0.6623375
1692514852441,-0.22395001,0.43995002,9.40905,0.20693749,0.1225125,-0.650375
1692514852467,0.321,-0.10695001,9.14295,0.214225,0.1087625,-0.6180625
1692514852498,0.32595003,0.16005,9.061951,0.1874125,0.0587125,-0.5770875
1692514852524,0.57495004,0.57105005,8.69295,0.1395625,0.0158125,-0.3696
1692514852553,1.1850001,0.86595005,7.8169503,0.090475,-0.0367125,-0.1137125
1692514852581,0.68700004,1.20105,7.70205,0.0875875,-0.1568875,-0.1810875
1692514852609,0.47700003,1.1700001,9.682051,0.139425,-0.2352625,-0.48125
1692514852638,1.38405,0.90195006,10.660951,0.280775,-0.3515875,-0.9805125
1692514852664,1.4170501,1.251,10.9480505,0.32725,-0.34595,-1.06755
1692514852692,0.97005004,1.6150501,11.701951,0.3141875,-0.34265,-0.8562125
1692514852720,0.37395,1.77495,12.625951,0.2908125,-0.3669875,-0.702075
1692514852746,0.109950006,1.8760501,14.79195,0.2800875,-0.3634125,-0.63525
1692514852775,0.42900002,1.65795,15.651001,0.2641375,-0.19813749,-0.762575
1692514852804,0.69900006,1.0330501,15.547951,0.2321,-0.0782375,-0.8525
1692514852831,0.98205006,0.53505003,12.02295,0.179025,0.013062499,-0.8756
1692514852859,0.88395005,0.47100002,8.97795,0.0270875,0.0512875,-0.6193
1692514852888,0.537,0.58095,5.9760003,-0.046475,0.021724999,-0.3851375
1692514852916,-0.13995,0.25500003,4.3840504,-0.1098625,-0.0499125,0.01815
1692514852942,-0.23595001,-0.30795002,3.834,-0.0969375,-0.0603625,0.11495
1692514852969,0.201,-0.522,1.96905,-0.075625,-0.0356125,0.2061125
1692514852998,0.28800002,-1.2559501,-1.17495,-0.104637496,0.0801625,0.6436375
1692514853022,-0.717,-1.3879501,-1.4239501,-0.1700875,0.10835,0.944075
1692514853052,-2.3400002,-2.592,6.4170003,-0.2706,0.0906125,1.2046375
1692514853080,-3.4450502,-4.1290503,14.84895,-0.651475,0.1706375,1.8748125
1692514853110,-3.4480503,-5.754,13.377001,-1.005125,0.499125,2.6904626
1692514853149,-5.1589503,-5.7439504,22.069052,-1.9606125,1.0352376,6.0724125
1692514853174,-3.321,-5.33505,28.918951,-2.60865,0.4706625,7.9869623
1692514853198,-0.66405004,0.36795002,20.494051,-2.343275,0.3009875,7.197575
1692514853224,-0.68100005,2.73,17.298,-1.5622749,0.4338125,4.8717623
1692514853314,2.52795,0.70500004,7.6159506,2.53825,0.879175,-7.772187
1692514853341,2.9880002,2.8600502,5.84205,2.343275,0.550825,-6.9172125
1692514853418,3.7390501,2.628,2.8549502,1.602425,-0.78485,-3.1473749
1692514853464,4.16295,0.58305,7.8739505,1.81885,-1.444025,-2.1058125
1692514853484,3.318,0.49695003,6.9600005,1.7743,-1.719575,-1.4870625
1692514853509,0.68295,2.5560002,8.55195,1.540825,-1.885675,-0.839575
1692514853535,0.50805,1.86405,17.977951,0.8305,-1.6402375,0.0078375
1692514853561,0.32595003,4.5690002,17.913,0.554675,-1.181125,0.07975
1692514853588,-3.8140502,1.9530001,19.126951,0.3795,-0.56925,-0.0066
1692514853616,-0.022950001,-7.485,27.931051,0.300575,0.0760375,-0.171875
1692514853643,0.92205006,-6.4150505,20.254051,-0.0884125,1.151425,-0.2501125
1692514853670,0.034050003,-2.6779501,7.5850506,-0.713625,1.4025,0.31707498
1692514853698,-0.80805004,-1.8880501,-0.59595,-1.7216375,1.084325,2.1338625
1692514853726,-0.975,-5.26305,-1.4620501,-1.674475,0.779625,2.5018125
1692514853752,-2.043,-9.41895,5.38005,-1.4966875,0.4038375,2.7457376
1692514853779,-1.983,-10.339951,9.01605,-1.68795,0.231,3.6718
1692514853807,-2.32005,-7.3099504,4.9350004,-2.2279124,-0.1249875,5.6386
1692514853836,-2.8950002,-4.77495,0.92295,-2.7765374,-1.1517,9.02935
1692514853865,-3.11805,-3.1930501,-0.45195,-3.199625,-1.656875,9.119412
1692514853894,-3.012,-3.37995,4.329,-3.3350625,-1.9529124,7.97885
1692514853928,-2.12205,-3.2410502,17.07105,-3.32035,-1.9786249,7.539125
1692514853958,-2.2750502,-0.43305,16.16295,-2.419175,-1.59665,6.2767377
1692514853982,-2.4379501,2.56005,12.23295,-0.975425,-1.0390875,4.3954625
1692514854012,-1.2070501,-1.8070501,19.194,0.7781125,-0.4728625,2.3813624
1692514854043,1.48395,-2.9650502,22.95705,3.5525875,1.2379125,-3.0611625
1692514854074,0.975,0.45600003,14.517001,4.3051248,1.8572125,-6.103075
1692514854101,-0.28095,3.6180003,8.085,3.9689374,1.4823875,-8.2632
1692514854128,1.4580001,4.4419503,5.45895,3.4352999,1.0014125,-7.8398376
1692514854155,4.11,2.80005,8.865001,2.800875,0.5083375,-6.7090373
1692514854182,5.78805,2.02005,11.527051,2.7308874,0.301125,-6.4834
1692514854209,5.28795,2.6800501,10.54605,2.6129124,-0.086075,-5.5771375
1692514854235,4.17495,3.2209501,5.8950005,2.0849125,-1.1831875,-3.202925
1692514854265,4.0360503,2.5530002,3.17595,1.7939625,-1.582625,-2.369675
1692514854294,2.6790001,1.3780501,10.9140005,1.4218875,-1.890625,-1.66155
1692514854323,1.8600001,0.55005,19.158,1.2967625,-1.8871875,-1.425325
1692514854351,0.094050005,0.76305,18.313051,1.1067375,-1.708575,-1.1059124
