timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692514113919,70.464,-2.7250502,-7.899,-7.071,-2.355925,1.1463375,-8.2379
1692514113948,70.493,-2.4070501,-8.25105,-7.0660505,-3.408625,2.5867875,-10.3026
1692514113978,70.523,-3.2299502,-6.6900005,-5.6989503,-4.3701625,3.5563,-10.17335
1692514114003,70.548,-4.53,-7.0129504,1.0879501,-5.658675,4.434925,-9.062762
1692514114034,70.579,-8.175,-3.25305,12.927001,-7.678962,4.9971623,-5.0763626
1692514114066,70.611,-9.351001,0.97095007,14.361001,-7.168975,4.5238876,-3.0636375
1692514114094,70.639,-10.18395,-1.6200001,23.44695,-5.43895,3.6986125,-1.2705
1692514114122,70.667,-8.971951,-5.34705,36.751053,0.21945,1.0935374,1.9435625
1692514114149,70.694,-3.5479503,-2.7570002,28.311,3.3259876,-1.6039375,3.6240876
1692514114180,70.725,-1.8349501,0.67005,19.93605,2.7385874,-2.4981,2.803075
1692514114208,70.753,-1.11405,2.42895,13.54695,1.8115625,-2.9269624,1.3267375
1692514114236,70.781,1.21395,4.6530004,4.7650504,1.2419,-1.5258375,1.980825
1692514114265,70.81,4.17,5.5740004,0.95400006,0.9266125,-1.276825,2.9198124
1692514114291,70.836,6.3289504,3.9580503,1.53795,0.6655,-1.4991624,3.981175
1692514114324,70.869,7.9090505,1.797,7.0290003,0.3958625,-1.787775,6.5745625
1692514114352,70.897,6.4180503,2.63505,4.875,0.4360125,-1.8046875,8.881537
1692514114379,70.924,4.182,2.8860002,4.43895,0.5853375,-1.1396,10.077787
1692514114408,70.953,2.35995,-0.177,15.541051,0.320925,-0.7742625,10.2069
1692514114436,70.981,2.088,-1.4650501,21.32895,0.8116625,-1.19185,8.749263
1692514114466,71.011,-0.34605002,0.04695,21.736052,0.808775,-1.1559625,6.721275
1692514114495,71.04,-1.416,-3.219,29.223001,0.3482875,-0.7852625,4.6655126
