@ HyperIMU - ianovir
@ Date:Wed Aug 16 09:36:12 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
1.18305,0.22905001,8.62395,0.1923625,0.0600875,-0.2800875
1.044,0.67905,9.62895,0.065725,0.0499125,-0.12265
1.3480501,0.62595004,8.764951,0.1243,0.0292875,-0.21395
1.8529501,0.37005,8.568001,0.10725,-0.0600875,-0.14973749
1.29495,-0.048,11.271001,0.0595375,-0.1439625,0.206525
1.4170501,0.62895006,10.368,-0.0963875,0.024475,0.43835
0.61305004,0.093,12.74295,0.0600875,0.0067375,0.14093749
1.8750001,0.006,10.05,-0.09075,0.1285625,0.2528625
0.70905006,0.279,8.425051,-0.02695,0.0444125,0.308
0.052950002,-0.43995002,8.01795,-0.0609125,0.2297625,0.2806375
-0.52305,-0.42600003,8.49195,-0.1975875,0.3812875,0.385275
-0.81495005,-1.5769501,10.32495,-0.1408,0.628375,-0.0158125
-2.3059502,-1.02405,8.899051,-0.4371125,0.4525125,0.419925
-1.81095,-0.31305,7.2229505,-0.2088625,0.548625,0.3177625
-1.1689501,-0.13905,10.111951,0.0534875,0.28435,0.382525
-1.0519501,-1.01505,11.472,0.1519375,-0.040975,0.293975
-1.4250001,-0.75600004,12.133051,-0.0939125,-0.09735,0.559075
-1.14495,0.117000006,10.287001,-0.022824999,-0.18755,0.3551625
-0.83895004,-0.32295,9.162001,-0.0963875,-0.3078625,0.38334998
-0.513,-0.90900004,9.868051,0.0224125,-0.124437496,-0.210925
-0.528,-1.01505,9.835051,-0.2187625,-0.2784375,0.3741375
-0.63495004,-0.41400003,9.174001,-0.170225,-0.1375,0.4651625
-0.76005006,-0.061950002,7.905,0.13475,-0.0430375,-0.293425
-0.15705001,-0.26295,11.142,0.1117875,-0.0631125,-0.2904
-0.56595004,-1.12695,13.47105,0.098175,-0.0845625,-0.59125
-1.6000501,-1.9150501,11.6970005,-0.0862125,0.260975,-0.3034625
0.33795002,-2.22105,9.21,-0.32065,0.472725,0.014025
0.49605003,-1.761,8.437051,-0.445225,-0.22275,0.1819125
0.24705002,-1.8400501,7.4119506,-0.277475,-0.38445,-0.2589125
-0.49395,-1.43805,7.6330504,-0.3276625,-0.2030875,-0.43725
0.42405003,-2.17995,10.030951,-0.1596375,0.0429,-0.777975
0.67305005,-2.049,9.30105,-0.099275,-0.25685,-0.5889125
0.44295,-1.21095,8.343,-0.0451,-0.298375,-0.4541625
1.4940001,-1.149,8.37705,0.1496,-0.002475,-0.5031125
3.3679502,-2.628,11.185051,-0.014025,-0.421025,0.44385
1.5439501,-2.3170502,10.177051,-0.0391875,-0.059675,0.20253749
1.4629501,-2.08695,9.8560505,0.0422125,0.3194125,-0.1508375
1.33605,-1.5820501,9.885,0.098725,0.29273748,-0.407275
0.77595,-1.7520001,11.137051,0.1172875,0.109175,-0.4038375
0.99600005,-1.01505,10.491,0.1115125,0.2173875,-0.08305
1.8960001,-0.54795,8.69295,0.2971375,0.0188375,-0.1709125
1.19505,-0.58095,8.748,0.270325,-0.2149125,0.0466125
0.27600002,0.56700003,9.813001,0.2080375,0.0210375,0.029975
1.48905,0.15,11.338051,0.4134625,0.09845,-0.1874125
2.1070502,-0.77505004,12.898951,0.24915,0.0716375,0.027224999
2.772,-0.51405,8.853001,0.0710875,-0.2853125,0.298925
0.9979501,-1.161,9.70995,-0.1062875,-0.3073125,0.5702125
0.58905005,-0.85905004,9.684,-0.1722875,0.295625,0.2033625
0.34005,-0.61005,9.660001,-0.0979,0.376475,0.1346125
0.34500003,-1.45305,8.4199505,-0.100925,-0.011275,0.1904375
0.78300005,-0.44505003,7.1010003,-0.2704625,0.146575,0.51094997
0.28005,-1.00695,8.125951,0.0501875,0.1661,-0.0276375
-0.90300006,-1.8550501,11.874001,-0.009625,0.2883375,0.0933625
-1.4950501,0.025950002,10.31595,0.034649998,0.5861625,-0.02145
-0.83595,-0.67005,11.625001,0.2891625,0.3155625,-0.19965
-0.19005,-0.19395001,10.408951,0.135025,-0.085525,0.5819
-0.79800004,-0.16695,9.72,0.168025,-0.1593625,0.542575
-0.75000006,-0.069000006,10.665001,0.10395,0.15619999,-0.015675
-0.16605,0.22005,10.218,0.1744875,-0.0042625,0.0221375
0.097950004,-0.46905002,9.27,-0.0477125,-0.3289,0.4596625
-0.74805003,-0.684,10.6050005,-0.124025,0.1332375,0.0275
-0.93495005,0.034950003,9.460951,-0.1101375,0.105875,0.110825
-0.28095,-0.22005,9.98805,0.009075,0.012925,0.116325
-0.67095006,0.078,8.20005,0.0743875,-0.145475,0.122375
-1.60695,0.093,7.9960504,0.065175,0.10505,-0.082499996
-5.3629503,4.236,14.98095,0.2231625,0.45265,-0.638825
-2.6580002,-1.13205,14.542951,1.377475,0.187,-2.134275
-1.353,-2.2429502,8.2879505,-0.782375,0.0235125,1.6379
-1.52295,0.59805006,7.6420503,-1.2764125,-0.249425,2.44475
-0.74100006,-0.72495,11.359051,0.4786375,0.2908125,-1.006775
-0.27600002,-0.27,7.5870004,0.1483625,-0.11605,-1.032075
-0.15900001,-1.8240001,9.80595,-0.1243,-0.1093125,-0.8998
0.79005,-0.708,7.7310004,-0.473275,-0.3411375,-0.1918125
1.95105,-1.539,8.901,-0.081675,-0.6452875,-0.3562625
1.38405,-0.84195006,10.218,-0.2718375,-0.87119997,0.37125
1.7500501,-1.00995,11.805,0.1148125,-0.22935,-0.2695
1.36995,-1.11,11.544001,0.158675,-0.117699996,-0.150425
1.30005,-1.8000001,11.488951,-0.0017875,0.0859375,-0.193875
1.19505,-1.16805,8.67405,-0.12265,0.021175,0.0485375
0.34995002,-0.38295,8.920051,-0.032449998,-0.0070125,-0.0482625
0.81195,-1.2780001,10.368,0.152625,0.185625,-0.35035
0.91995007,-0.651,8.98995,-0.0732875,0.1472625,-0.0303875
0.85995007,-1.1509501,10.15305,0.049775,-0.0114124995,-0.058849998
1.5990001,-0.84900004,10.10505,-0.018975,-0.0620125,0.10725
0.77295005,-0.75600004,9.98805,0.1288375,-0.1871375,-0.053625
0.29700002,0.058950003,8.88195,0.061875,0.1472625,-0.14905
0.65400004,-0.71805006,9.92595,0.22013749,0.26221249,-0.4915625
0.83595,-0.768,9.98295,-0.0336875,0.0312125,0.25753748
0.96495,-0.40395,9.36795,-0.0741125,-0.045649998,0.2875125
0.88605005,-0.28905,9.033,0.08635,-0.0471625,-0.2061125
1.2040501,-1.01505,9.75105,0.0433125,-0.0620125,-0.047849998
1.22595,-0.93600005,9.97095,-0.089925,-0.2145,0.2052875
1.4940001,-0.47100002,10.075951,-0.0840125,-0.0804375,0.1727
0.87600005,-0.43305,12.06795,0.0677875,-0.0539,-0.0710875
1.67805,-0.71805006,10.61505,0.124575,0.2167,-0.336325
1.8390001,-1.5840001,10.893001,-0.0138875,-0.039049998,-0.080025
1.4940001,-1.029,9.45195,-0.1953875,-0.1749,0.501325
0.50295,-0.53595,8.764951,-0.0441375,0.043449998,0.1376375
-0.216,-1.455,9.375,0.0754875,0.35585,-0.2446125
-0.12105001,-1.1560501,8.74995,-0.2118875,0.360525,0.1370875
0.19695,-1.0720501,8.299951,-0.1225125,0.2492875,0.084975
-0.102000006,-0.68895006,8.00595,-0.021724999,0.16499999,0.1265
-0.63495004,-0.75405,8.20005,0.1408,0.212575,-0.0556875
-0.69795,-0.14805001,8.32005,0.0644875,0.1530375,0.4923875
-1.21695,-0.16995001,11.395051,0.2431,0.223025,0.3113
-0.41295,-0.06705,11.280001,0.20845,0.21133749,0.3199625
-0.73605,-0.22005,11.58705,0.0163625,-0.2226125,0.7500625
-0.90300006,-0.27705002,9.670051,0.0433125,-0.0116875,0.1150875
-0.73605,-0.13395001,8.703,0.0631125,0.166375,-0.169675
-0.31905,-0.81105006,11.13195,0.0572,0.0314875,-0.136125
-0.88005006,0.066,9.27495,-0.1769625,-0.185075,0.4712125
-0.81000006,-0.141,8.89395,0.1166,0.0471625,-0.1439625
-0.51105005,-0.52605003,9.6,0.012925,0.0713625,0.1005125
-0.55605,-0.684,10.34895,-0.1772375,-0.054449998,0.381975
-0.90300006,-0.10695001,10.155001,0.0155375,0.0595375,0.0785125
-0.32895002,-0.15,9.066,0.1615625,0.0589875,-0.31845
-0.73095006,-0.56205004,9.35595,0.0158125,-0.1392875,0.091437496
-1.31805,-0.036000002,9.00195,-0.0818125,0.082775,0.1425875
-1.0639501,-0.093,9.052051,0.108899996,0.2514875,-0.3179
-0.73395,-0.024,10.26105,0.123475,0.0246125,-0.2435125
-1.3579501,-0.92100006,11.87895,-0.1051875,0.0521125,0.090475
-1.3270501,-1.5439501,12.360001,-0.256575,0.21573749,-0.02805
-0.73095006,-1.3429501,10.33005,-0.169125,0.1021625,-0.351725
-1.0159501,-0.89505005,7.8139505,-0.0985875,-0.0358875,-0.7337
-1.15005,-0.96000004,7.4820004,-0.09405,-0.1126125,-0.6122875
-0.93000007,-0.68205005,8.70705,-0.06435,-0.0116875,-0.58025
0.53895,-1.2420001,9.904051,0.144375,-0.061049998,-0.7374125
1.4320501,-0.864,9.153001,-0.003575,-0.6158625,0.028324999
2.2480502,-1.2420001,10.52595,0.034925,-0.6683875,0.32725
1.45605,-1.27995,11.30895,0.028875,-0.6477625,0.48565
0.50505,-0.93105006,10.651051,0.0506,-0.103125,0.1456125
0.55095005,-0.71295005,9.8560505,0.08525,0.326975,-0.2783
0.82095003,-0.81795,9.054001,0.1035375,0.2805,-0.423225
0.93900007,-1.07895,9.61005,-0.0204875,-0.0257125,-0.00275
0.16605,-0.97905004,10.1629505,-0.0570625,-0.0785125,0.126775
