@ HyperIMU - ianovir
@ Date:Tue Aug 15 09:49:34 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
-0.030000001,-0.282,9.700951,0.0,0.0741125,-0.363
-0.010950001,-0.30795002,9.81105,0.002475,-0.0099,-0.013062499
0.11505,-0.40695003,9.80595,-0.0011,-6.875E-4,0.0097624995
-0.10395,-0.31605002,9.934951,-0.0350625,-0.045925,0.2432375
-0.14205001,-0.23400001,9.784051,-0.0070125,0.0111375,-0.046475
0.015000001,-0.36600003,9.8560505,0.0044,0.011275,0.0132
-0.09705,-0.35595003,9.934951,-0.00165,-0.011825,0.072325
-0.063,-0.28695002,9.583051,-0.0207625,0.015125,0.1375
-0.10605001,-0.31995,9.801001,-0.0017875,0.0202125,-0.0438625
-0.15195,-0.26295,9.792001,0.0125124995,0.0218625,0.060225
0.00795,-0.37305,9.81795,0.0083875,0.0015125,0.1241625
0.04605,-0.38505003,9.98805,-0.0012375,-0.01045,0.0741125
-0.043950003,-0.31605002,9.82995,-0.0045375,-0.0132,-0.1626625
-0.102000006,-0.27705002,9.81105,0.0020625,-0.001375,-0.077275
-0.063,-0.36600003,9.954,0.005225,0.01485,-0.083325
-0.06105,-0.27705002,9.85095,-0.005775,-0.0059125,0.1194875
-0.022950001,-0.41595003,10.033051,0.017875,-6.875E-4,0.049775
-0.147,-0.177,9.76305,-0.0022,0.00165,0.086899996
-0.19695,-0.17205001,9.813001,0.01705,0.0105875,0.0451
-0.17805001,-0.282,9.916051,0.0268125,0.0100375,-0.070675
-0.25500003,-0.11505,9.727051,-0.00165,0.0242,-0.0988625
-0.09,-0.07395,9.813001,0.06215,0.062975,-0.3914625
0.13905,-0.26295,10.218,0.0961125,-0.0100375,-0.5632
0.20895001,0.744,9.03495,0.013612499,-0.1428625,-0.2943875
0.177,0.55695003,9.889951,0.243375,-0.077825,-0.690525
0.67095006,0.36600003,10.00905,0.2338875,-0.072875,-0.5674625
0.34695002,0.76305,9.63105,0.11605,-0.1538625,-0.3194125
0.56295,2.33505,8.08695,0.21505,-0.0353375,-0.55825
1.0510501,2.1700501,6.8880005,0.579975,-0.265375,-0.7500625
0.58395004,-0.79005,8.611951,0.39435,-0.38334998,0.0449625
0.37905002,-3.4729502,11.314051,-0.77,0.498575,1.805925
-0.68595004,-2.283,11.347051,-1.541925,-0.0092124995,4.9820375
