@ HyperIMU - ianovir
@ Date:Sat Aug 19 20:35:09 GMT+03:00 2023, Sampling Rate:25ms

timestamp,bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
1692466509588,-0.58005005,-0.33195,9.913951,0.086899996,0.0526625,0.2437875
1692466509622,-0.28800002,-0.13605,9.861,-0.0570625,0.164175,1.76
1692466509647,-1.0489501,0.58605003,9.89505,-0.162525,0.1804,2.9382374
1692466509672,-0.44400004,-0.22500001,10.014001,-0.2662,0.1595,4.2681375
1692466509711,0.12195001,-0.36795002,9.94005,-0.2550625,0.17325,4.35215
1692466509740,-0.11100001,-0.31305,9.84195,-0.2638625,0.166375,3.9776
1692466509766,-0.16395001,-0.23400001,10.033051,-0.29755,0.104775,3.6961374
1692466509789,0.02205,-0.34905002,9.873,-0.3188625,0.03025,3.3628376
1692466509816,0.108,-0.39900002,9.732,-0.29755,-0.0609125,2.6082375
1692466509841,0.003,-0.246,9.67905,-0.2759625,-0.083325,2.2870374
1692466509870,-0.087000005,-0.19800001,9.592951,-0.2545125,-0.1034,2.0241375
1692466509894,-0.09900001,-0.22695,9.7890005,-0.2303125,-0.11935,1.799875
1692466509924,-0.015000001,-0.34695002,10.09605,-0.1692625,-0.1139875,1.4383875
1692466509952,0.84795004,-0.76305,9.95205,-0.1401125,-0.09735,1.3046
1692466509980,0.51000005,-0.76605004,9.64095,-0.125125,-0.0886875,1.20395
1692466510009,-0.0010500001,0.040050004,9.74895,-0.1698125,-0.1483625,1.14345
1692466510035,-0.24495001,0.045,9.43995,-0.202675,-0.196625,1.144
1692466510063,-0.38895002,0.025950002,9.366,-0.1551,-0.18095,0.9285375
1692466510092,-0.44400004,0.16695,9.682051,-0.075625,-0.1111,0.6972625
1692466510121,-0.17595,-0.08295,10.065001,0.0730125,0.0468875,0.2473625
1692466510147,-0.14895001,-0.17895001,9.98595,0.1161875,0.1013375,0.141625
1692466510178,-0.10605001,-0.13095,10.00695,0.1258125,0.119625,0.1739375
1692466510207,-0.049050003,-0.19605,10.069051,0.0999625,0.0947375,0.2160125
1692466510234,-0.030000001,-0.11895001,9.80595,0.07095,0.065725,0.236775
1692466510262,-0.09,-0.061950002,9.568951,0.029975,0.0188375,0.22055
1692466510289,-0.15195,-0.031050002,9.67695,0.0209,0.0011,0.189475
1692466510317,0.109950006,-0.22005,9.05895,0.0254375,-0.0176,0.1265
1692466510345,0.060000002,-0.13905,9.777,0.03135,-0.0191125,0.10175
1692466510369,-0.39105,0.010950001,9.64095,0.0331375,-0.022,0.086075
1692466510396,-0.14505,0.033,9.744,0.03025,-0.027775,0.0922625
1692466510423,-0.11595,-0.354,9.98595,0.0268125,-0.0309375,0.122375
1692466510452,-0.11595,-0.354,9.98595,0.0268125,-0.0309375,0.122375
1692466510484,-0.13005,-0.109950006,9.64995,0.0319,-0.001375,0.0891
1692466510514,0.17505,-0.22005,9.712951,0.0149875,0.0044,-0.06545
1692466510547,0.17505,-0.22005,9.712951,0.0149875,0.0044,-0.06545
1692466510569,0.17505,-0.22005,9.712951,0.0149875,0.0044,-0.06545
1692466510600,0.17505,-0.22005,9.712951,0.0149875,0.0044,-0.06545
1692466510644,0.17505,-0.22005,9.712951,0.0149875,0.0044,-0.06545
1692466510669,-0.11805001,-0.109950006,10.111951,-0.0125124995,-0.0174625,-0.06765
1692466510692,-0.11805001,-0.109950006,10.111951,-0.0125124995,-0.0174625,-0.06765
1692466510742,-0.11805001,-0.109950006,10.111951,-0.0125124995,-0.0174625,-0.06765
1692466510782,-0.17805001,-0.052050002,9.8869505,0.031625,0.056375,-0.1860375
1692466510826,-0.21195,-0.124050006,9.942,0.031625,0.056375,-0.1860375
1692466510871,-0.15900001,-0.025950002,9.52095,0.008525,0.0352,-0.15675
1692466510905,-0.28605002,0.018000001,9.769951,-0.0044,0.02035,-0.132275
1692466510942,-0.09195001,-0.15300001,9.98295,-0.0031625,0.0067375,-0.0961125
1692466510985,-0.03705,-0.10695001,9.765,0.0174625,0.01485,-0.0455125
1692466511021,-0.11805001,-0.094950005,9.835051,0.0050875,0.0022,0.034649998
1692466511057,-0.11400001,-0.14805001,9.897,-0.018975,-0.02035,0.1634875
1692466511090,-0.16905001,-0.08805001,9.78195,-0.0154,-0.0086624995,0.1170125
1692466511124,-0.303,-0.076050006,9.8230505,-0.003575,0.0089375,-0.0237875
1692466511139,-0.19005,-0.024,9.816001,0.0015125,0.013475,-0.0793375
1692466511171,-0.08505,-0.13395001,9.8869505,0.0059125,0.020075,-0.1120625
1692466511200,-0.14205001,-0.13095,9.84,0.009625,0.02915,-0.0818125
1692466511231,-0.17295001,-0.025950002,9.739051,0.00605,0.0229625,0.001375
1692466511257,-0.10605001,-0.064050004,9.847051,-0.0048125,0.0053625,0.1678875
1692466511285,-0.043950003,-0.11895001,9.84195,-0.0023375,0.0023375,0.16995
1692466511313,-0.015000001,-0.13605,9.95895,0.005225,-1.375E-4,0.143
1692466511342,-0.09195001,-0.11895001,9.837001,0.0083875,-0.01925,0.168025
1692466511367,-0.01995,-0.162,10.11705,6.875E-4,-0.0317625,0.1951125
