@ HyperIMU - ianovir
@ Date:Sat Aug 19 13:20:06 GMT+03:00 2023, Sampling Rate:25ms

timestamp,bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
1692440406933,0.14895001,-0.060000002,9.77505,0.10615,-0.018975,-1.117325
1692440406976,-0.054,0.042000003,9.74895,0.11055,-0.163075,-1.2414875
1692440407003,0.23295002,-0.124050006,9.739051,0.0969375,-0.3114375,-1.1598125
1692440407037,-0.18495001,-0.012,9.691051,0.079475,-0.309375,-0.9009
1692440407057,-0.46305,0.13605,10.146001,0.0650375,-0.2930125,-0.7717875
1692440407083,-0.09,0.054,9.80595,0.0512875,-0.2629,-0.6615125
1692440407117,0.24000001,-0.12195001,10.74705,0.054175,-0.14795,-0.5762625
1692440407142,0.49800003,0.0019500001,11.314051,0.0581625,-0.1087625,-0.5660875
1692440407169,0.83295006,0.033,9.861,0.0449625,-0.110275,-0.516175
1692440407194,0.24900001,0.39705002,9.69795,0.0196625,-0.1508375,-0.4329875
1692440407228,0.076950006,0.507,8.944051,0.005225,-0.2814625,-0.340175
1692440407246,-0.252,0.17400001,8.3220005,0.0347875,-0.3073125,-0.3658875
1692440407283,2.3100002,-1.33095,9.61005,0.11165,-0.231825,-0.4453625
1692440407308,1.48395,-1.04595,10.870951,0.084975,-0.2077625,-0.3458125
1692440407335,-0.09195001,0.09705,11.983951,-0.0257125,-0.257125,-0.06985
1692440407363,-1.605,1.179,9.387,-0.2836625,-0.4307875,0.451
1692440407390,-1.4490001,0.624,8.30805,-0.26895,-0.3597,0.3482875
1692440407417,-1.00605,0.16695,9.403951,0.0372625,0.1287,-0.41525
1692440407444,0.61605,-0.91605,10.938001,0.1810875,0.36574998,-0.7352125
1692440407472,2.5399501,-2.01795,10.6050005,0.2349875,0.4989875,-0.82445
1692440407500,3.0859501,-2.32605,10.58205,0.0253,0.2915,-0.27101249
1692440407531,-0.44895002,0.19305001,10.29405,-0.191125,-0.0364375,0.1797125
1692440407562,-0.291,0.141,9.871051,-0.5196125,-0.6191625,0.6898375
1692440407593,0.024,0.076050006,9.424951,-0.4862,-0.6067875,0.5776375
1692440407624,0.41205,0.08805001,8.63595,-0.128975,-0.126775,-0.014162499
1692440407655,0.40500003,0.09705,9.865951,0.0235125,0.0551375,-0.215875
1692440407690,0.02205,0.45405003,9.76305,0.15015,0.110275,-0.27981248
1692440407714,0.23700002,0.23895001,9.057,0.17173749,0.076175,-0.23333749
1692440407742,0.15795001,0.10695001,9.093,0.2063875,0.043175,-0.170775
1692440407773,-0.09900001,0.38700002,10.024051,0.2129875,0.0435875,-0.17655
1692440407803,-0.19005,0.38205,10.048051,0.18205,0.0543125,-0.202125
1692440407832,-0.19305001,0.32205,9.672001,0.16885,0.07755,-0.241725
1692440407860,0.19695,0.016050002,9.922951,0.17985,0.14739999,-0.2776125
1692440407896,0.49800003,-0.117000006,9.745951,0.15235,0.15785,-0.070675
1692440407927,-0.09705,0.31305,9.21,0.1095875,0.120037496,0.0092124995
1692440407961,-0.13695,0.028050002,10.392,0.0276375,0.0221375,0.0732875
1692440407989,0.216,-0.15795001,10.68,0.0055,0.0061875,0.082499996
1692440408024,-0.40305,0.44700003,8.323951,-0.01375,0.043449998,0.102575
1692440408044,0.12195001,0.0139500005,8.33205,-0.01705,0.06655,0.1408
1692440408068,-0.22095,0.48795003,9.769951,-0.012925,0.08305,0.153725
1692440408101,0.36900002,-0.28005,10.56,0.012925,0.099825,0.0028875
1692440408122,0.36900002,-0.28005,10.56,0.012925,0.099825,0.0028875
1692440408152,0.36900002,-0.28005,10.56,0.012925,0.099825,0.0028875
1692440408179,0.36900002,-0.28005,10.56,0.012925,0.099825,0.0028875
1692440408212,0.36900002,-0.28005,10.56,0.012925,0.099825,0.0028875
1692440408241,-0.17295001,0.018000001,10.825951,-0.058575,-0.089237496,0.24145
1692440408269,-0.17295001,0.018000001,10.825951,-0.058575,-0.089237496,0.24145
1692440408301,-0.17295001,0.018000001,10.825951,-0.058575,-0.089237496,0.24145
1692440408337,0.23700002,0.25995,9.76095,-0.071775,-0.1439625,0.3914625
1692440408374,-0.53505003,0.51900005,10.347,-0.0727375,-0.1810875,0.4263875
1692440408411,-0.47295,0.41805002,8.941951,0.0020625,-0.12925,0.33935
1692440408431,-0.73395,0.837,9.306001,0.0682,-0.0499125,0.2013
1692440408478,0.96000004,-0.41595003,9.43305,0.179025,0.1648625,-0.14973749
1692440408499,1.365,-0.46395,10.407001,0.15345,0.1676125,-0.1181125
1692440408521,1.3579501,-0.66300005,10.737,0.15345,0.1676125,-0.1181125
1692440408551,0.73800004,-0.57405,9.8539505,-0.0132,-0.0512875,0.117425
1692440408581,-0.50100005,0.28905,9.61005,-0.1835625,-0.28393748,0.30855
1692440408607,-0.80505,0.89895004,9.64305,-0.215875,-0.2926,0.34155
1692440408632,-1.3369501,1.0500001,10.12005,-0.1915375,-0.213125,0.279675
1692440408661,0.321,-0.064050004,10.12905,0.0254375,0.1445125,-0.177375
1692440408696,0.9670501,-0.25095,9.79605,0.1566125,0.33055,-0.4439875
1692440408709,0.651,0.045,10.345051,0.2272875,0.423225,-0.5856125
1692440408745,0.14205001,0.25500003,9.102,0.12773749,0.20185,-0.4169
1692440408772,-0.3,0.20805001,8.134951,0.050325,0.0188375,-0.292325
1692440408804,0.41400003,0.28395,9.042001,0.007425,-0.1188,-0.186175
1692440408831,0.85695004,0.105000004,9.603001,0.021724999,-0.0820875,-0.1549625
1692440408859,0.25905,-0.021000002,10.323001,0.0413875,-0.0149875,-0.0603625
1692440408885,0.16095,-0.13605,9.8230505,0.03135,-0.052525,2.75E-4
1692440408914,0.32295,0.034950003,10.005,0.0088,-0.1016125,0.0477125
1692440408944,0.91200006,-0.15300001,10.59105,-0.0463375,-0.0884125,0.0479875
1692440408970,0.108,-0.043050002,10.71105,-0.064075,-0.058575,0.0191125
1692440409000,0.00795,-0.47400004,10.44495,-0.0779625,-0.0232375,0.0138875
1692440409025,-0.05595,-0.531,10.455001,-0.087725,4.125E-4,0.033825
1692440409053,0.087000005,-0.54495,10.30605,-0.110825,0.0290125,0.0383625
1692440409082,0.37605003,-0.51195,10.01895,-0.17985,0.077275,0.0350625
1692440409110,0.10605001,-0.33495003,9.394051,-0.201025,0.0823625,0.0804375
1692440409139,0.10095,-0.26805001,9.403951,-0.2028125,0.0341,0.1304875
1692440409171,0.09105001,-0.34395,10.12695,-0.1848,0.0116875,0.063525
1692440409200,0.10305001,-0.27,10.066951,-0.1233375,0.0125124995,-0.0177375
1692440409228,0.087000005,-0.27,9.64305,-0.0935,0.0176,0.0122375
1692440409256,0.10095,-0.25095,9.64305,-0.047849998,0.02255,0.0603625
1692440409285,0.0,-0.33195,9.82005,-0.029975,0.0257125,0.0430375
1692440409313,0.052950002,-0.26505002,9.92805,-0.0158125,0.0303875,-0.0094875
1692440409340,-0.11100001,-0.246,9.835051,-2.75E-4,0.0444125,-0.0952875
1692440409367,0.034050003,-0.39705002,9.98595,0.0011,0.0523875,-0.089925
1692440409397,0.076950006,-0.29895002,9.8869505,-0.0031625,0.0732875,-0.131175
1692440409425,-0.049050003,-0.21795002,9.62895,-0.005225,0.0796125,-0.17173749
1692440409452,-0.00795,-0.21795002,9.67395,-0.0061875,0.0743875,-0.1909875
1692440409479,0.01905,-0.25605002,9.828,9.625E-4,0.0455125,-0.1868625
1692440409508,-0.05595,-0.27,9.865951,0.0077,0.036025,-0.175725
1692440409535,-0.08505,-0.273,9.877951,0.013062499,0.026124999,-0.143275
1692440409564,-0.022950001,-0.30600002,9.768001,0.0103124995,0.026675,-0.1243
1692440409591,-0.123,-0.34695002,9.97095,0.0048125,0.031075,-0.087037496
1692440409620,-0.003,-0.29205,9.934951,-0.01155,0.032725,0.064899996
1692440409648,0.012,-0.26505002,9.85095,-0.0191125,0.0281875,0.1332375
1692440409676,-0.039,-0.23400001,9.904051,-0.02365,0.01815,0.150425
1692440409703,-0.051000003,-0.16995001,9.712951,-0.0188375,0.0127875,0.1172875
1692440409733,0.031050002,-0.13605,9.604951,-0.0083875,0.0070125,0.0704
1692440409760,0.00795,-0.162,9.672001,0.0213125,5.5E-4,-0.0642125
1692440409792,-0.043950003,-0.21000001,9.918,0.03355,5.5E-4,-0.127875
1692440409819,-0.14505,-0.282,9.94995,0.0402875,4.125E-4,-0.11715
1692440409847,-0.058050003,-0.26295,9.9210005,0.0347875,0.0022,-0.041525
1692440409876,0.0,-0.23205002,9.946951,0.013612499,0.0143,0.1145375
1692440409904,0.028950002,-0.23400001,9.70995,0.0034375,0.017324999,0.1786125
1692440409932,0.04605,-0.19395001,9.727051,-0.0017875,0.014162499,0.224125
1692440409961,0.058050003,-0.177,9.8869505,0.0048125,-9.625E-4,0.135025
1692440409988,-0.078,-0.16995001,9.684,0.0116875,-0.00825,0.0276375
1692440410015,-0.01305,-0.21795002,9.768001,0.0242,-0.015675,-0.09185
1692440410046,0.01905,-0.25305,9.92805,0.029424999,-0.013062499,-0.0919875
1692440410074,0.02205,-0.24900001,9.90705,0.031075,-0.0086624995,-0.0647625
1692440410101,-0.09705,-0.201,9.768001,0.0199375,-0.004675,-0.0092124995
1692440410130,-0.01305,-0.24105,9.75105,0.010725,-0.004125,-0.0229625
1692440410159,-0.063,-0.25305,9.873,-0.0033,0.0037125,-0.100099996
1692440410184,-0.043950003,-0.21795002,9.816001,-0.0053625,0.0097624995,-0.12045
1692440410214,0.024,-0.18900001,9.77505,-0.00715,0.0127875,-0.1101375
1692440410241,-0.12105001,-0.22695,9.772051,-0.0077,0.0100375,-0.0295625
1692440410271,0.04095,-0.23700002,9.777,-0.0034375,0.0070125,0.0037125
1692440410298,0.024,-0.28500003,10.014001,1.375E-4,0.0028875,-0.006875
1692440410326,-0.04695,-0.21795002,9.918,-2.75E-4,-2.75E-4,-0.050325
1692440410354,-0.043950003,-0.19800001,9.79395,-0.00275,-0.0045375,-0.098037496
1692440410382,0.003,-0.29700002,9.8230505,-0.004125,-0.0039875,-0.1508375
1692440410409,-0.039,-0.294,9.909,-0.0020625,0.0017875,-0.1467125
1692440410439,-0.07005,-0.32505003,9.993,-0.0075625,0.00715,-0.020624999
1692440410465,-0.003,-0.26295,9.68595,-0.015125,0.007975,0.058575
1692440410495,-0.01995,-0.31995,9.607051,-0.0248875,0.0132,0.095699996
1692440410523,-0.10395,-0.32805002,9.98595,-0.026124999,0.013475,0.088825
1692440410551,-0.079950005,-0.31095,9.934951,-0.0264,0.011825,0.088
1692440410577,-0.075,-0.28005,9.736951,-0.0276375,0.0163625,0.04895
1692440410607,-0.015000001,-0.26295,9.739051,-0.0273625,0.0209,0.013612499
1692440410633,0.04095,-0.26805001,9.769951,-0.02475,0.0218625,0.0089375
1692440410662,-0.018000001,-0.27,9.871051,-0.01375,0.01045,0.1225125
1692440410689,-0.039,-0.29205,9.889951,-0.0081124995,0.0015125,0.1901625
1692440410716,0.039,-0.25800002,9.684,-0.003575,-0.0064625,0.234575
1692440410745,-0.01305,-0.30795002,9.712951,0.0022,-0.014162499,0.22825
1692440410775,-0.14895001,-0.246,9.92595,0.00275,-0.0125124995,0.1780625
1692440410807,-0.109050006,-0.23400001,9.705001,0.0034375,-0.0044,0.0518375
1692440410838,-0.079950005,-0.201,9.780001,0.0067375,0.0177375,-0.0897875
1692440410871,-0.19305001,-0.27495003,10.05,0.0100375,0.026675,-0.1535875
1692440410899,-0.11100001,-0.33495003,9.772051,0.013475,0.035475,-0.2396625
1692440410934,-0.07305,-0.32805002,9.765,0.0100375,0.041249998,-0.26427498
1692440410968,-0.03705,-0.29700002,9.80595,-0.00275,0.040425,-0.241175
1692440410991,-0.078,-0.24900001,9.67395,-0.009075,0.03025,-0.194975
1692440411028,-0.087000005,-0.354,9.94995,-0.0165,0.0089375,-0.1161875
1692440411055,-0.11100001,-0.34005,9.9210005,-0.012925,0.0011,-0.0380875
1692440411088,-0.049050003,-0.34905002,9.847051,-0.0165,-0.00165,0.0517
1692440411119,-0.087000005,-0.31995,9.828,-0.02695,-0.0045375,0.2047375
1692440411150,-0.042000003,-0.32805002,9.898951,-0.02915,-0.0078375,0.2110625
1692440411180,0.024,-0.30795002,9.94995,-0.0276375,-0.0097624995,0.180675
1692440411214,-0.043950003,-0.29895002,9.84405,-0.0176,-0.009625,0.043449998
1692440411244,-0.03195,-0.28905,9.813001,-0.0077,-0.0187,-0.0650375
1692440411274,-0.01305,-0.31995,9.847051,-0.00385,-0.021175,-0.0704
1692440411305,-0.11100001,-0.25605002,9.87495,-0.0012375,-0.01265,-0.0397375
1692440411337,0.0049500004,-0.29205,9.765,4.125E-4,-0.0078375,-0.006875
1692440411366,-0.051000003,-0.26505002,9.813001,0.002475,-0.00935,0.0275
1692440411399,-0.12105001,-0.26805001,9.99495,0.0037125,-0.01265,0.0611875
1692440411435,-0.09900001,-0.30600002,9.705001,0.0061875,-0.017324999,0.0859375
1692440411466,-0.07005,-0.402,9.93795,0.003575,-0.0039875,0.0380875
1692440411493,-0.022950001,-0.34905002,9.889951,-0.0,0.00825,0.007425
1692440411525,-0.09,-0.30600002,9.48795,-0.0053625,0.0092124995,0.003025
1692440411556,-0.079950005,-0.354,9.916051,-0.009625,0.0048125,0.01595
1692440411591,-0.06105,-0.29700002,9.89505,-0.0067375,0.0033,0.0111375
1692440411611,-0.063,-0.24405001,9.717,-0.004675,0.0023375,0.0078375
1692440411649,0.055050004,-0.19800001,9.84405,5.5E-4,1.375E-4,0.017324999
1692440411679,0.075,-0.23895001,9.934951,0.00825,-0.0042625,0.0394625
1692440411707,0.23505001,-0.31605002,9.904051,0.0251625,-0.0235125,0.005775
1692440411742,0.35205,-0.33705002,9.555,0.02475,-0.0482625,-0.113299996
1692440411776,0.13905,-0.28695002,9.495001,0.01595,-0.0653125,-0.138325
1692440411806,0.052950002,-0.21795002,9.571051,-0.0022,-0.095425,-0.111925
1692440411837,0.031050002,-0.162,9.057,-9.625E-4,-0.077825,-0.084425
1692440411864,0.22500001,-0.33,8.85105,0.0070125,-0.0554125,-0.0840125
1692440411898,-0.01305,-0.44700003,9.556951,0.0188375,-0.0248875,-0.0598125
1692440411924,-0.010950001,-0.45900002,9.768001,0.0127875,-0.023924999,-0.01265
1692440411957,0.15105,-0.34395,9.042001,-0.0023375,-0.021724999,0.045375
1692440411991,0.33795002,-0.354,8.21895,-0.0374,6.875E-4,0.0902
1692440412024,0.04605,-0.55695003,8.616,-0.0477125,-0.01375,-0.0149875
1692440412054,-0.03195,-0.54795,8.575951,-0.0501875,-0.0361625,-0.07975
1692440412087,-0.087000005,-0.31995,7.6110005,-0.0749375,-0.0408375,-0.069025
1692440412116,0.17295001,-0.38700002,6.6439505,-0.08965,0.0099,0.0776875
1692440412142,0.333,-0.47805002,6.84,-0.080025,0.032449998,0.073699996
1692440412178,0.028950002,-0.37095,7.46505,-0.06985,0.0394625,2.75E-4
1692440412209,0.25905,-0.411,7.00995,-0.0730125,2.75E-4,-0.1560625
1692440412237,0.043050002,-0.67695004,7.1040006,-0.064899996,-0.0369875,-0.2220625
1692440412279,-0.24795002,-0.684,7.5439506,-0.0594,-0.0405625,-0.2520375
1692440412304,-0.094050005,-0.73200005,7.9440002,-0.0935,-0.0108624995,-0.18425
1692440412334,-0.126,-0.77805007,8.23095,-0.1197625,0.0276375,-0.064075
1692440412363,-0.45600003,-0.45705003,8.500951,-0.1373625,0.0697125,0.06875
1692440412398,-0.09900001,-0.35595003,8.35305,-0.1287,0.1254,0.2666125
1692440412430,0.10095,-0.23700002,9.363001,-0.087725,0.1450625,0.262075
