timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692594605032,3.101,0.95100003,-0.246,9.5140505,0.0114124995,-0.03795,-0.177925
1692594605063,3.132,0.69705003,-0.064050004,9.777,-0.0853875,-0.054175,0.0253
1692594605093,3.162,-0.075,0.17595,10.519051,-0.199375,-0.1736625,0.31239998
1692594605120,3.189,0.039,0.09705,10.597951,-0.2123,-0.23815,0.3680875
1692594605145,3.214,0.42405003,-0.10005,10.11495,-0.1991,-0.2514875,0.372625
1692594605172,3.241,0.22305001,0.018000001,9.591001,-0.143,-0.1604625,0.256575
1692594605198,3.267,-0.06105,-0.109950006,9.79395,-0.1232,-0.1263625,0.164175
1692594605227,3.296,0.34305,-0.09105001,9.38895,-0.10835,-0.0969375,0.013475
1692594605255,3.324,0.537,-0.21000001,9.418051,-0.10505,-0.0726,-0.029424999
1692594605285,3.354,-0.022950001,0.076050006,8.7619505,-0.1054625,-0.055825,-0.0534875
1692594605313,3.382,0.15795001,-0.56700003,10.207951,-0.1111,-0.0694375,-0.04015
1692594605340,3.409,0.52695,-0.77295005,10.231951,-0.11825,-0.0677875,-0.019524999
1692594605369,3.438,0.37095,-0.60300004,9.84195,-0.15015,-0.0207625,0.0851125
1692594605396,3.465,0.07005,-0.15495001,9.495001,-0.1766875,-0.0144375,0.1689875
1692594605425,3.494,0.50505,-0.49995002,9.79905,-0.194425,-0.022275,0.21133749
1692594605453,3.522,0.513,-0.42795002,9.574051,-0.16499999,-0.0290125,0.0666875
1692594605482,3.551,0.06705,-0.261,9.612,-0.1417625,-0.0374,-0.009075
1692594605510,3.579,0.36705002,-0.51405,10.14795,-0.121825,-0.069025,0.026124999
1692594605538,3.607,0.59895,-0.54105,9.913951,-0.1084875,-0.0682,0.0672375
1692594605565,3.634,0.66300005,-0.63600004,9.96405,-0.093225,-0.0611875,0.1111
1692594605592,3.661,0.50295,-0.17400001,9.61695,-0.0853875,-0.081675,0.240625
1692594605621,3.69,0.72300005,-0.46395,10.029,-0.0859375,-0.100925,0.2413125
1692594605648,3.717,0.65595,-0.42600003,10.057051,-0.057475,-0.1271875,0.041525
1692594605679,3.748,0.60105,0.010950001,9.883051,-0.0400125,-0.13653749,-0.044
1692594605705,3.774,0.333,0.24105,9.880051,-0.02365,-0.1354375,-0.083875
1692594605731,3.8,0.9979501,-0.19800001,9.97095,0.000275,-0.121275,-0.0999625
1692594605762,3.831,1.0819501,-0.12705001,9.80805,0.039325,-0.103125,-0.1291125
1692594605787,3.856,1.3260001,-0.483,9.378,0.0999625,-0.1027125,-0.1590875
1692594605814,3.883,0.24405001,0.0,10.191001,0.0977625,-0.1313125,-0.130075
1692594605842,3.911,0.92700005,-0.33705002,10.543051,0.0697125,-0.1621125,-0.06655
1692594605870,3.939,0.80700004,0.061950002,10.528951,-0.0097624995,-0.1607375,0.045375
1692594605900,3.969,0.86895007,0.19095,10.342051,-0.0125124995,-0.13255,0.0215875
1692594605927,3.996,0.69195,0.14805001,9.883051,0.0636625,-0.079475,-0.109175
1692594605955,4.024,0.89595,-0.117000006,9.910951,0.106975,-0.058025,-0.1403875
1692594605983,4.052,1.53495,-0.75795,12.118051,0.133925,-0.0418,-0.1302125
1692594606016,4.085,0.76395005,-0.46605003,10.699051,0.1101375,-0.036849998,-0.0323125
1692594606045,4.114,0.312,0.29595003,10.378051,0.0672375,-0.039875,0.022
1692594606070,4.139,1.4820001,-0.261,10.737,0.000825,0.0009625,0.0479875
1692594606100,4.169,2.2480502,-0.84195006,10.825951,0.0039875,0.0429,-0.014712499
1692594606128,4.197,1.8100501,-0.60105,11.71395,0.020075,0.0576125,-0.1126125
1692594606156,4.225,-0.36,0.71295005,12.207001,-0.0149875,-0.0804375,-0.2443375
1692594606183,4.252,2.29305,0.00405,10.371,-0.0620125,-0.169125,-0.2649625
1692594606210,4.279,1.6020001,0.102000006,9.84195,-0.069575,-0.1887875,-0.3576375
1692594606239,4.308,1.21605,-0.30795002,10.58205,-0.034375,-0.185075,-0.3839
1692594606270,4.339,1.52505,-0.54105,9.04695,0.0053625,-0.2413125,-0.2695
1692594606297,4.366,0.62700003,0.13095,7.7310004,-0.0045375,-0.229625,-0.1865875
1692594606323,4.392,1.56105,-0.079050004,8.31,-0.0380875,-0.1579875,-0.11165
1692594606355,4.424,0.9979501,-0.31800002,8.568001,-0.037125,-0.14355,-0.1233375
1692594606380,4.449,0.33105,-0.49500003,8.52105,-0.0275,-0.146025,-0.1211375
1692594606409,4.478,1.3069501,-0.15495001,7.77405,-0.036575,-0.1258125,0.0169125
1692594606434,4.503,1.4820001,-0.28905,7.9150505,-0.055,-0.0705375,0.1018875
1692594606464,4.533,1.386,-0.87105006,8.69295,-0.0638,-0.028324999,0.1612875
1692594606499,4.568,0.35205,-1.3740001,9.97095,-0.0638,-0.092125,0.156475
1692594606527,4.596,0.915,-2.2759502,10.60095,-0.086625,-0.1442375,0.1632125
1692594606555,4.624,0.90000004,-2.3100002,10.833,-0.2248125,0.0009625,0.2410375
1692594606582,4.651,0.30900002,-1.58895,9.354,-0.326425,0.1188,0.3218875
1692594606610,4.679,-0.20205002,-1.3740001,8.587951,-0.4323,0.18259999,0.416625
1692594606635,4.704,-0.41505003,-1.24395,7.6399503,-0.5314375,0.2195875,0.49555
1692594606665,4.734,0.65595,-1.26405,6.9600005,-0.4274875,0.33467498,0.4422
1692594606692,4.761,0.53895,-1.1509501,7.5199504,-0.3617625,0.3771625,0.429
1692594606721,4.79,0.59400004,-1.386,8.016001,-0.3075875,0.3609375,0.426525
1692594606748,4.817,0.42600003,-1.31595,6.1390505,-0.2299,0.1892,0.4246
