timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692440408745,1.812,0.14205001,0.25500003,9.102,0.12773749,0.20185,-0.4169
1692440408772,1.839,-0.3,0.20805001,8.134951,0.050325,0.0188375,-0.292325
1692440408804,1.871,0.41400003,0.28395,9.042001,0.007425,-0.1188,-0.186175
1692440408831,1.898,0.85695004,0.105000004,9.603001,0.021724999,-0.0820875,-0.1549625
1692440408859,1.926,0.25905,-0.021000002,10.323001,0.0413875,-0.0149875,-0.0603625
1692440408885,1.952,0.16095,-0.13605,9.8230505,0.03135,-0.052525,0.000275
1692440408914,1.981,0.32295,0.034950003,10.005,0.0088,-0.1016125,0.0477125
1692440408944,2.011,0.91200006,-0.15300001,10.59105,-0.0463375,-0.0884125,0.0479875
1692440408970,2.037,0.108,-0.043050002,10.71105,-0.064075,-0.058575,0.0191125
1692440409000,2.067,0.00795,-0.47400004,10.44495,-0.0779625,-0.0232375,0.0138875
1692440409025,2.092,-0.05595,-0.531,10.455001,-0.087725,0.0004125,0.033825
1692440409053,2.12,0.087000005,-0.54495,10.30605,-0.110825,0.0290125,0.0383625
1692440409082,2.149,0.37605003,-0.51195,10.01895,-0.17985,0.077275,0.0350625
1692440409110,2.177,0.10605001,-0.33495003,9.394051,-0.201025,0.0823625,0.0804375
1692440409139,2.206,0.10095,-0.26805001,9.403951,-0.2028125,0.0341,0.1304875
1692440409171,2.238,0.09105001,-0.34395,10.12695,-0.1848,0.0116875,0.063525
1692440409200,2.267,0.10305001,-0.27,10.066951,-0.1233375,0.0125124995,-0.0177375
1692440409228,2.295,0.087000005,-0.27,9.64305,-0.0935,0.0176,0.0122375
1692440409256,2.323,0.10095,-0.25095,9.64305,-0.047849998,0.02255,0.0603625
1692440409285,2.352,0.0,-0.33195,9.82005,-0.029975,0.0257125,0.0430375
1692440409313,2.38,0.052950002,-0.26505002,9.92805,-0.0158125,0.0303875,-0.0094875
1692440409340,2.407,-0.11100001,-0.246,9.835051,-0.000275,0.0444125,-0.0952875
1692440409367,2.434,0.034050003,-0.39705002,9.98595,0.0011,0.0523875,-0.089925
1692440409397,2.464,0.076950006,-0.29895002,9.8869505,-0.0031625,0.0732875,-0.131175
1692440409425,2.492,-0.049050003,-0.21795002,9.62895,-0.005225,0.0796125,-0.17173749
1692440409452,2.519,-0.00795,-0.21795002,9.67395,-0.0061875,0.0743875,-0.1909875
1692440409479,2.546,0.01905,-0.25605002,9.828,0.0009625,0.0455125,-0.1868625
1692440409508,2.575,-0.05595,-0.27,9.865951,0.0077,0.036025,-0.175725
1692440409535,2.602,-0.08505,-0.273,9.877951,0.013062499,0.026124999,-0.143275
1692440409564,2.631,-0.022950001,-0.30600002,9.768001,0.0103124995,0.026675,-0.1243
1692440409591,2.658,-0.123,-0.34695002,9.97095,0.0048125,0.031075,-0.087037496
1692440409620,2.687,-0.003,-0.29205,9.934951,-0.01155,0.032725,0.064899996
1692440409648,2.715,0.012,-0.26505002,9.85095,-0.0191125,0.0281875,0.1332375
1692440409676,2.743,-0.039,-0.23400001,9.904051,-0.02365,0.01815,0.150425
1692440409703,2.77,-0.051000003,-0.16995001,9.712951,-0.0188375,0.0127875,0.1172875
1692440409733,2.8,0.031050002,-0.13605,9.604951,-0.0083875,0.0070125,0.0704
1692440409760,2.827,0.00795,-0.162,9.672001,0.0213125,0.00055,-0.0642125
1692440409792,2.859,-0.043950003,-0.21000001,9.918,0.03355,0.00055,-0.127875
1692440409819,2.886,-0.14505,-0.282,9.94995,0.0402875,0.0004125,-0.11715
1692440409847,2.914,-0.058050003,-0.26295,9.9210005,0.0347875,0.0022,-0.041525
1692440409876,2.943,0.0,-0.23205002,9.946951,0.013612499,0.0143,0.1145375
1692440409904,2.971,0.028950002,-0.23400001,9.70995,0.0034375,0.017324999,0.1786125
1692440409932,2.999,0.04605,-0.19395001,9.727051,-0.0017875,0.014162499,0.224125
1692440409961,3.028,0.058050003,-0.177,9.8869505,0.0048125,-0.0009625,0.135025
1692440409988,3.055,-0.078,-0.16995001,9.684,0.0116875,-0.00825,0.0276375
1692440410015,3.082,-0.01305,-0.21795002,9.768001,0.0242,-0.015675,-0.09185
