@ HyperIMU - ianovir
@ Date:Mon Aug 21 08:17:19 GMT+03:00 2023, Sampling Rate:25ms

timestamp,bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
1692595040048,-0.21405001,0.38700002,9.946951,0.0323125,0.0451,-0.1659625
1692595040088,-0.25995,0.54300004,9.792001,0.0367125,0.014712499,-0.1337875
1692595040109,-0.31905,0.51195,9.753,0.0378125,0.0031625,-0.1233375
1692595040142,-0.28605002,0.45195,9.79905,0.0451,-0.0042625,-0.149325
1692595040170,-0.23595001,0.36600003,9.7890005,0.0642125,-0.007425,-0.2649625
1692595040193,-0.26700002,0.38205,9.7890005,0.0627,-0.0056375,-0.2855875
1692595040221,-0.18105,0.411,9.825001,0.051975,-0.0050875,-0.256025
1692595040249,-0.18300001,0.483,9.7890005,0.0259875,-0.0067375,-0.14093749
1692595040276,-0.18795002,0.45195,9.721951,0.017875,-0.013062499,-0.120725
1692595040306,-0.25005,0.48795003,9.700951,0.0155375,-0.02035,-0.1379125
1692595040333,-0.20505,0.46605003,9.712951,0.0229625,-0.0276375,-0.1934625
1692595040362,-0.15900001,0.46095002,9.724951,0.02695,-0.0237875,-0.17875
1692595040388,-0.171,0.41595003,9.74895,0.0257125,-0.0154,-0.11605
1692595040416,-0.17805001,0.46800002,9.871051,0.020624999,-0.0125124995,-0.089925
1692595040446,-0.14205001,0.43500003,9.918,0.0149875,-0.0116875,-0.036849998
1692595040474,-0.18495001,0.46095002,9.79605,0.00715,-0.0180125,0.089237496
1692595040501,-0.15705001,0.46095002,9.705001,0.0050875,-0.021724999,0.0837375
1692595040531,-0.171,0.51195,9.772051,0.005775,-0.0221375,-0.006325
1692595040558,-0.079950005,0.47595003,9.693001,0.0077,-0.0188375,-0.006325
1692595040590,-0.17295001,0.492,9.883051,0.012375,-0.0182875,0.074525
1692595040618,-0.40995002,0.61695004,9.8230505,0.0127875,-0.020624999,0.097075
1692595040645,-0.573,0.82800007,9.54705,0.0121,-0.018424999,0.098037496
1692595040676,-0.59505004,0.69105005,9.607051,0.036025,0.026124999,0.0020625
1692595040704,-0.60195005,0.65805006,9.579,0.0642125,0.0636625,-0.0933625
1692595040731,-0.20700002,0.24105,10.242001,0.094875,0.122375,-0.1744875
1692595040761,-0.17805001,0.33405003,10.255951,0.08635,0.1324125,-0.1219625
1692595040788,0.04605,0.36600003,9.81795,0.0243375,0.0834625,0.0972125
1692595040817,0.00795,0.41295,9.535951,-0.0198,0.0319,0.2068
1692595040846,-0.03705,0.36795002,9.63405,-0.0543125,-0.0188375,0.265375
1692595040870,0.14400001,0.117000006,9.85095,-0.073699996,-0.0859375,0.225775
1692595040901,0.22995001,-0.112050004,9.76305,-0.070675,-0.10175,0.1903
1692595040921,0.010050001,0.15495001,9.46605,-0.070675,-0.110275,0.1758625
1692595040956,0.094050005,0.23895001,9.65505,-0.0961125,-0.116875,0.186725
1692595040986,-0.171,0.354,9.922951,-0.109725,-0.1150875,0.171875
1692595041014,0.120000005,0.23595001,10.1629505,-0.1013375,-0.1029875,0.0917125
1692595041045,-0.34305,0.55905,9.688951,-0.087175,-0.09405,0.0735625
1692595041073,-0.25995,0.62595004,9.43305,-0.0605,-0.0671,0.1175625
