timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692465929967,6.906,-1.78005,-0.07395,11.347051,0.0048125,0.3223,-0.1392875
1692465929986,6.925,-0.87495005,-0.67005,12.432,0.13915,0.4255625,-0.4624125
1692465930019,6.958,0.15795001,-0.27495003,9.946951,0.4082375,0.5619625,-1.0220375
1692465930046,6.985,0.30705002,-0.94305,10.30395,0.4360125,0.506,-1.0371625
1692465930075,7.014,-0.58695,-0.837,14.337001,0.2915,0.12773749,-0.5407875
1692465930106,7.045,-1.1050501,-0.45900002,11.151001,0.1904375,-0.0474375,-0.25753748
1692465930136,7.075,-0.90300006,-0.17895001,8.278951,0.071225,-0.113299996,-0.07645
1692465930170,7.109,-0.37395,-1.02705,8.394,0.0622875,-0.033825,-0.1420375
1692465930200,7.139,-0.37395,-1.96695,9.526051,0.0587125,0.116325,-0.1978625
1692465930226,7.165,-0.19500001,-2.02005,10.431001,0.0053625,0.115225,-0.0320375
1692465930264,7.203,-0.010950001,-1.26405,9.591001,-0.253,-0.011825,0.6188875
1692465930300,7.239,0.22800002,-0.16005,7.0579505,-0.42941248,-0.143275,0.89265
1692465930310,7.249,0.24900001,-0.055050004,6.7560005,-0.42941248,-0.143275,0.89265
1692465930339,7.278,0.55095005,-0.0019500001,7.0150504,-0.29205,-0.195525,0.439175
1692465930368,7.307,0.29505002,-0.097950004,8.109,-0.1530375,-0.2028125,0.113025
1692465930396,7.335,0.010050001,0.049950004,8.52495,0.1122,-0.2355375,-0.3806
1692465930426,7.365,0.10095,-0.13395001,9.77505,0.2014375,-0.24695,-0.509025
1692465930452,7.391,0.50805,-0.57405,10.210951,0.3031875,-0.1936,-0.6832375
1692465930479,7.418,0.28005,-0.43305,9.46605,0.3113,-0.159775,-0.715275
1692465930505,7.444,-0.20205002,0.0,9.34605,0.2773375,-0.1524875,-0.6479
1692465930534,7.473,-0.16395001,-0.35895002,9.507001,0.16775,-0.158125,-0.3675375
1692465930562,7.501,0.95100003,-0.84195006,12.487051,0.152075,-0.1131625,-0.31075
1692465930589,7.528,0.42900002,-0.735,11.541,0.1573,-0.0477125,-0.2926
