@ HyperIMU - ianovir
@ Date:Mon Aug 21 08:56:02 GMT+03:00 2023, Sampling Rate:25ms

timestamp,bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
1692597362526,-0.051000003,-0.28695002,9.97095,0.0086624995,0.072325,0.021724999
1692597362564,0.04605,-0.37800002,9.816001,-0.102437496,-0.15015,-0.256025
1692597362586,0.18495001,-0.49500003,9.80805,-0.1934625,-0.2462625,-0.44701248
1692597362617,-0.50595003,0.10695001,10.134001,-0.2981,-0.341,-0.704
1692597362645,-0.28095,-0.13095,10.078951,-0.3213375,-0.3554375,-0.703725
1692597362692,-0.16905001,-0.13905,9.54705,-0.3117125,-0.3069,-0.5621
1692597362719,-0.51105005,-0.025950002,9.703051,-0.229625,-0.20515,-0.6296125
1692597362749,-0.17595,-0.36105,9.84405,-0.1863125,-0.1662375,-0.69313747
1692597362774,0.10305001,-0.354,10.02105,-0.1232,-0.0935,-0.693825
1692597362800,0.132,-0.52905005,9.828,-0.1142625,-0.0719125,-0.6183375
1692597362825,0.08895,-0.44295,9.66195,-0.122925,-0.0779625,-0.4895
1692597362862,0.076950006,-0.47400004,9.708,-0.158675,-0.1390125,-0.152625
1692597362881,0.13395001,-0.52605003,9.993,-0.1689875,-0.159775,-0.026675
1692597362910,0.93900007,-1.20105,10.2300005,-0.1703625,-0.165825,0.0297
1692597362938,0.87195003,-1.0510501,9.604951,-0.17325,-0.1749,0.0328625
1692597362967,0.23295002,-0.342,9.9210005,-0.1984125,-0.2171125,0.0787875
1692597362995,-0.38595003,0.054,9.84195,-0.231825,-0.2820125,0.1483625
1692597363023,-0.28095,-0.08805001,9.35595,-0.2050125,-0.3040125,0.097625
1692597363051,-0.13005,-0.23205002,9.564,-0.121,-0.2068,-0.0323125
1692597363079,-0.22395001,-0.24105,9.946951,0.0493625,0.0319,-0.209825
1692597363107,-0.126,-0.34695002,10.1650505,0.0840125,0.0952875,-0.2303125
1692597363134,0.028950002,-0.39195,9.892051,0.0812625,0.130625,-0.2574
1692597363162,0.156,-0.37605003,9.76095,0.0672375,0.1252625,-0.2454375
1692597363191,0.29205,-0.43500003,9.981001,0.0276375,0.073699996,-0.161425
1692597363218,0.14895001,-0.411,9.883051,0.00935,0.0352,-0.1464375
1692597363248,-0.022950001,-0.20595,9.658051,-0.014575,-0.0375375,-0.104499996
1692597363276,0.039,-0.22200002,9.552,-0.0163625,-0.05335,-0.055275
1692597363305,0.28305,-0.36105,9.46395,-0.0070125,-0.0484,-0.0264
1692597363329,0.21795002,-0.61995006,10.134001,0.0088,-0.0334125,-0.0259875
1692597363356,0.024,-0.49305,10.321051,0.0144375,-0.0309375,0.0083875
1692597363382,0.19695,-0.31800002,9.918,-0.002475,-0.0429,0.0427625
1692597363427,0.177,-0.40395,10.11495,-0.0320375,-0.0490875,0.0589875
1692597363442,0.177,-0.40395,10.11495,-0.0320375,-0.0490875,0.0589875
1692597363478,-0.094050005,-0.19395001,9.66705,-0.032725,-0.0468875,0.0537625
1692597363512,0.16305001,-0.165,9.250951,-0.0132,-0.0383625,-0.0342375
1692597363543,0.16305001,-0.165,9.250951,-0.0132,-0.0383625,-0.0342375
1692597363594,0.16305001,-0.165,9.250951,-0.0132,-0.0383625,-0.0342375
1692597363632,0.10305001,-0.45405003,9.92595,-0.011275,-0.0506,0.1860375
1692597363681,0.10305001,-0.45405003,9.92595,-0.011275,-0.0506,0.1860375
1692597363724,0.10305001,-0.45405003,9.92595,-0.011275,-0.0506,0.1860375
1692597363752,0.076950006,-0.45405003,9.636001,-0.0188375,0.0561,-0.0609125
1692597363801,0.04605,-0.44295,9.99495,-0.0067375,0.0609125,-0.0438625
1692597363851,-0.078,-0.46905002,9.934951,-0.016224999,0.037125,-0.0977625
1692597363897,-0.015000001,-0.34695002,9.744,-0.027224999,0.026124999,-0.0363
1692597363940,0.15795001,-0.462,9.816001,-0.024475,0.0372625,0.0143
1692597363978,-0.049050003,-0.35595003,9.682051,-0.0037125,0.0242,-0.011
1692597364038,-0.09705,-0.43305,9.95895,0.00605,0.016775,-0.139975
1692597364076,-0.07305,-0.49995002,9.916051,0.017875,0.035475,-0.1874125
1692597364114,-0.006,-0.45000002,9.835051,0.0191125,0.0578875,-0.1579875
1692597364161,0.08205,-0.45900002,9.92805,-0.013612499,0.0358875,-0.0928125
1692597364193,0.14595,-0.46395,9.62895,-0.0248875,0.00715,-0.0955625
1692597364212,0.16605,-0.47100002,9.784051,-0.0287375,-0.0121,-0.054725
1692597364245,0.063,-0.45705003,9.79605,-0.030524999,-0.033275,0.014162499
1692597364270,0.052950002,-0.39195,9.75105,-0.03025,-0.051425,0.0686125
1692597364323,-0.018000001,-0.43800002,9.682051,-0.013475,-0.0504625,0.0661375
1692597364345,0.0,-0.37605003,9.693001,-0.00495,-0.0389125,0.0779625
1692597364375,-0.06105,-0.49500003,9.84195,0.0048125,-0.0143,0.0782375
1692597364402,-0.066,-0.57900006,9.83205,0.0048125,-0.002475,0.073699996
1692597364425,-0.05595,-0.53595,9.81795,5.5E-4,0.0064625,0.10065
